CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
8a393fb6dae8;airflow-postgres-1;2.66%;77.67MiB / 7.463GiB;1.02%;88.4MB / 97.6MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.15MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.55%; 1.834GiB / 7.463GiB;24.57%; 4.62GB / 5.24GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;5.55%;274.4MiB / 7.463GiB;3.59%;65.2MB / 65.9MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 11.9MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.79%;212.1MiB / 7.463GiB;2.78%;9.29MB / 11.8MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.42%; 252.9MiB / 7.463GiB;3.31%;5.23GB / 109MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.68%;77.67MiB / 7.463GiB;1.02%;88.5MB / 97.7MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.10%;13.27MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.55%; 1.834GiB / 7.463GiB;24.57%; 4.62GB / 5.24GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;5.55%;274.4MiB / 7.463GiB;3.59%;65.2MB / 65.9MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 11.9MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.79%;212.1MiB / 7.463GiB;2.78%;9.29MB / 11.8MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.42%; 252.9MiB / 7.463GiB;3.31%;5.23GB / 109MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.68%;77.67MiB / 7.463GiB;1.02%;88.5MB / 97.7MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.10%;13.27MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.41%; 1.834GiB / 7.463GiB;24.57%; 4.63GB / 5.24GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;8.49%;310.3MiB / 7.463GiB;4.06%;65.3MB / 65.9MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.09%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 11.9MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.18%;212.1MiB / 7.463GiB;2.78%;9.29MB / 11.8MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;28.78%; 252.9MiB / 7.463GiB;3.31%;5.23GB / 109MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.36%;80.75MiB / 7.463GiB;1.06%;88.5MB / 97.7MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.11%;13.15MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.41%; 1.834GiB / 7.463GiB;24.57%; 4.63GB / 5.24GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;8.49%;310.3MiB / 7.463GiB;4.06%;65.3MB / 65.9MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.09%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 11.9MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.18%;212.1MiB / 7.463GiB;2.78%;9.29MB / 11.8MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;28.78%; 252.9MiB / 7.463GiB;3.31%;5.23GB / 109MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.36%;80.75MiB / 7.463GiB;1.06%;88.5MB / 97.7MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.11%;13.15MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.94%; 1.834GiB / 7.463GiB;24.57%; 4.63GB / 5.24GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;215.48%;274.4MiB / 7.463GiB;3.59%;65.4MB / 66MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.55%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.99%;212.1MiB / 7.463GiB;2.78%;9.3MB / 11.8MB; 0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.36%; 253.1MiB / 7.463GiB;3.31%;5.24GB / 109MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;11.20%; 76.84MiB / 7.463GiB;1.01%;88.6MB / 97.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.14MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.94%; 1.834GiB / 7.463GiB;24.57%; 4.63GB / 5.24GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;215.48%;274.4MiB / 7.463GiB;3.59%;65.4MB / 66MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.55%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.99%;212.1MiB / 7.463GiB;2.78%;9.3MB / 11.8MB; 0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.36%; 253.1MiB / 7.463GiB;3.31%;5.24GB / 109MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;11.20%; 76.84MiB / 7.463GiB;1.01%;88.6MB / 97.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.14MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.49%; 1.834GiB / 7.463GiB;24.58%; 4.63GB / 5.25GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.50%;274.4MiB / 7.463GiB;3.59%;65.4MB / 66MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.83%;212.1MiB / 7.463GiB;2.78%;9.3MB / 11.9MB; 0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.97%; 253.2MiB / 7.463GiB;3.31%;5.24GB / 109MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.37%;76.84MiB / 7.463GiB;1.01%;88.6MB / 97.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.15MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;63.49%; 1.834GiB / 7.463GiB;24.58%; 4.63GB / 5.25GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.50%;274.4MiB / 7.463GiB;3.59%;65.4MB / 66MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.83%;212.1MiB / 7.463GiB;2.78%;9.3MB / 11.9MB; 0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.97%; 253.2MiB / 7.463GiB;3.31%;5.24GB / 109MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.37%;76.84MiB / 7.463GiB;1.01%;88.6MB / 97.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.15MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.68%; 1.834GiB / 7.463GiB;24.58%; 4.63GB / 5.25GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.65%;274.4MiB / 7.463GiB;3.59%;65.4MB / 66MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;33.37%; 223.8MiB / 7.463GiB;2.93%;9.31MB / 11.9MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;2.30%;203.7MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;22.24%; 253.5MiB / 7.463GiB;3.32%;5.24GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;4.48%;76.84MiB / 7.463GiB;1.01%;88.7MB / 97.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.14MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.68%; 1.834GiB / 7.463GiB;24.58%; 4.63GB / 5.25GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.65%;274.4MiB / 7.463GiB;3.59%;65.4MB / 66MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;33.37%; 223.8MiB / 7.463GiB;2.93%;9.31MB / 11.9MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;2.30%;203.7MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;22.24%; 253.5MiB / 7.463GiB;3.32%;5.24GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;4.48%;76.84MiB / 7.463GiB;1.01%;88.7MB / 97.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.14MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;65.48%; 1.834GiB / 7.463GiB;24.58%; 4.63GB / 5.25GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.72%;274.4MiB / 7.463GiB;3.59%;65.4MB / 66MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.48%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;97.70%; 268MiB / 7.463GiB;3.51%;9.31MB / 11.9MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.14%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.00%; 253.5MiB / 7.463GiB;3.32%;5.25GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.49%;76.88MiB / 7.463GiB;1.01%;88.7MB / 97.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.14MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;65.48%; 1.834GiB / 7.463GiB;24.58%; 4.63GB / 5.25GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.72%;274.4MiB / 7.463GiB;3.59%;65.4MB / 66MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.48%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;97.70%; 268MiB / 7.463GiB;3.51%;9.31MB / 11.9MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.14%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.00%; 253.5MiB / 7.463GiB;3.32%;5.25GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.49%;76.88MiB / 7.463GiB;1.01%;88.7MB / 97.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.14MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.93%; 1.834GiB / 7.463GiB;24.58%; 4.63GB / 5.26GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;4.82%;274.4MiB / 7.463GiB;3.59%;65.4MB / 66.1MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;96.56%; 304.8MiB / 7.463GiB;3.99%;9.32MB / 11.9MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.14%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;33.33%; 253.9MiB / 7.463GiB;3.32%;5.25GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.60%;76.89MiB / 7.463GiB;1.01%;88.7MB / 98MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.14MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.93%; 1.834GiB / 7.463GiB;24.58%; 4.63GB / 5.26GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;4.82%;274.4MiB / 7.463GiB;3.59%;65.4MB / 66.1MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;96.56%; 304.8MiB / 7.463GiB;3.99%;9.32MB / 11.9MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.14%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;33.33%; 253.9MiB / 7.463GiB;3.32%;5.25GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.60%;76.89MiB / 7.463GiB;1.01%;88.7MB / 98MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.14MiB / 7.463GiB;0.17%;1.6MB / 1.36MB; 0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;59.20%; 1.834GiB / 7.463GiB;24.58%; 4.63GB / 5.26GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.04%;274.4MiB / 7.463GiB;3.59%;65.4MB / 66.1MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.99%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;29.48%; 212.2MiB / 7.463GiB;2.78%;9.33MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.47%; 254MiB / 7.463GiB;3.32%;5.25GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.79%;76.89MiB / 7.463GiB;1.01%;88.8MB / 98MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.14MiB / 7.463GiB;0.17%;1.61MB / 1.36MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;59.20%; 1.834GiB / 7.463GiB;24.58%; 4.63GB / 5.26GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.04%;274.4MiB / 7.463GiB;3.59%;65.4MB / 66.1MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.99%;987.1MiB / 7.463GiB;12.92%; 21.7MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;29.48%; 212.2MiB / 7.463GiB;2.78%;9.33MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.47%; 254MiB / 7.463GiB;3.32%;5.25GB / 110MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.79%;76.89MiB / 7.463GiB;1.01%;88.8MB / 98MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.14MiB / 7.463GiB;0.17%;1.61MB / 1.36MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;80.29%; 668.9MiB / 7.463GiB;8.75%;4.63GB / 5.26GB;0B / 0B;23
bc99e134b647;airflow-airflow-scheduler-1;223.04%;486.4MiB / 7.463GiB;6.36%;65.5MB / 66.1MB;0B / 0B;38
ab0ed3240741;airflow-airflow-webserver-1;2.06%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.11%;212.2MiB / 7.463GiB;2.78%;9.33MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;6.82%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;5.05%;79.93MiB / 7.463GiB;1.05%;88.8MB / 98.1MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.73%;13.14MiB / 7.463GiB;0.17%;1.61MB / 1.36MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;80.29%; 668.9MiB / 7.463GiB;8.75%;4.63GB / 5.26GB;0B / 0B;23
bc99e134b647;airflow-airflow-scheduler-1;223.04%;486.4MiB / 7.463GiB;6.36%;65.5MB / 66.1MB;0B / 0B;38
ab0ed3240741;airflow-airflow-webserver-1;2.06%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.11%;212.2MiB / 7.463GiB;2.78%;9.33MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;6.82%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;5.05%;79.93MiB / 7.463GiB;1.05%;88.8MB / 98.1MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.73%;13.14MiB / 7.463GiB;0.17%;1.61MB / 1.36MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;96.46%; 707.5MiB / 7.463GiB;9.26%;4.63GB / 5.26GB;0B / 0B;23
bc99e134b647;airflow-airflow-scheduler-1;132.26%;301.3MiB / 7.463GiB;3.94%;65.7MB / 66.3MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.97%;212.3MiB / 7.463GiB;2.78%;9.34MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.01%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;18.33%; 79.22MiB / 7.463GiB;1.04%;89MB / 98.3MB;0B / 0B;26
931cd589197c;airflow-redis-1;0.12%;13.15MiB / 7.463GiB;0.17%;1.61MB / 1.36MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;96.46%; 707.5MiB / 7.463GiB;9.26%;4.63GB / 5.26GB;0B / 0B;23
bc99e134b647;airflow-airflow-scheduler-1;132.26%;301.3MiB / 7.463GiB;3.94%;65.7MB / 66.3MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.97%;212.3MiB / 7.463GiB;2.78%;9.34MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.01%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;18.33%; 79.22MiB / 7.463GiB;1.04%;89MB / 98.3MB;0B / 0B;26
931cd589197c;airflow-redis-1;0.12%;13.15MiB / 7.463GiB;0.17%;1.61MB / 1.36MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;24.82%; 652.7MiB / 7.463GiB;8.54%;4.63GB / 5.26GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;160.30%;285.7MiB / 7.463GiB;3.74%;65.9MB / 66.5MB;0B / 0B;5
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.93%;212.3MiB / 7.463GiB;2.78%;9.34MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.02%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;25.02%; 77.69MiB / 7.463GiB;1.02%;89.2MB / 98.5MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.24%;13.14MiB / 7.463GiB;0.17%;1.61MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;24.82%; 652.7MiB / 7.463GiB;8.54%;4.63GB / 5.26GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;160.30%;285.7MiB / 7.463GiB;3.74%;65.9MB / 66.5MB;0B / 0B;5
ab0ed3240741;airflow-airflow-webserver-1;0.11%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.93%;212.3MiB / 7.463GiB;2.78%;9.34MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.02%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;25.02%; 77.69MiB / 7.463GiB;1.02%;89.2MB / 98.5MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.24%;13.14MiB / 7.463GiB;0.17%;1.61MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.08%;652.7MiB / 7.463GiB;8.54%;4.63GB / 5.26GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;3.02%;274.4MiB / 7.463GiB;3.59%;65.9MB / 66.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.78%;987.1MiB / 7.463GiB;12.92%; 21.8MB / 12MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.03%;212.3MiB / 7.463GiB;2.78%;9.35MB / 11.9MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;203.6MiB / 7.463GiB;2.66%;2.59MB / 4.51GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;2.99%;246.9MiB / 7.463GiB;3.23%;5.25GB / 110MB; 0B / 0B;7
8a393fb6dae8;airflow-postgres-1;2.04%;77.07MiB / 7.463GiB;1.01%;89.2MB / 98.6MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.14MiB / 7.463GiB;0.17%;1.61MB / 1.37MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
