CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
be91543aa019;airflow-db_kap-1;23.02%;179.9MiB / 7.463GiB;2.35%;372MB / 2.65MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;2.41%;71.23MiB / 7.463GiB;0.93%;12.8MB / 15.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.81%;13.55MiB / 7.463GiB;0.18%;224kB / 186kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;70.72%;1.612GiB / 7.463GiB;21.60%;334MB / 373MB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.98%;283.9MiB / 7.463GiB;3.71%;8.44MB / 8.56MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.13%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.02%;179.9MiB / 7.463GiB;2.35%;1.28MB / 1.62MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.96%;163.5MiB / 7.463GiB;2.14%;214kB / 331MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.02%;179.9MiB / 7.463GiB;2.35%;372MB / 2.65MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;2.41%;71.23MiB / 7.463GiB;0.93%;12.8MB / 15.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.81%;13.55MiB / 7.463GiB;0.18%;224kB / 186kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;68.14%;1.617GiB / 7.463GiB;21.67%;340MB / 377MB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;165.94%;283.9MiB / 7.463GiB;3.72%;8.46MB / 8.58MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.16%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;2.00%;179.9MiB / 7.463GiB;2.35%;1.28MB / 1.63MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.96%;163.5MiB / 7.463GiB;2.14%;217kB / 337MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.79%;180.5MiB / 7.463GiB;2.36%;377MB / 2.68MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;5.05%;72.52MiB / 7.463GiB;0.95%;12.8MB / 15.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.15%;13.55MiB / 7.463GiB;0.18%;224kB / 186kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;68.14%;1.617GiB / 7.463GiB;21.67%;340MB / 377MB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;165.94%;283.9MiB / 7.463GiB;3.72%;8.46MB / 8.58MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.16%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;2.00%;179.9MiB / 7.463GiB;2.35%;1.28MB / 1.63MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.96%;163.5MiB / 7.463GiB;2.14%;217kB / 337MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.79%;180.5MiB / 7.463GiB;2.36%;377MB / 2.68MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;5.05%;72.52MiB / 7.463GiB;0.95%;12.8MB / 15.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.15%;13.55MiB / 7.463GiB;0.18%;224kB / 186kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;68.75%;1.62GiB / 7.463GiB;21.71%;345MB / 383MB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.73%;284MiB / 7.463GiB;3.72%;8.48MB / 8.6MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.12%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.00%;179.9MiB / 7.463GiB;2.35%;1.29MB / 1.64MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;1.05%;163.5MiB / 7.463GiB;2.14%;220kB / 342MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.11%;180.7MiB / 7.463GiB;2.36%;382MB / 2.71MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.47%;72.52MiB / 7.463GiB;0.95%;12.8MB / 15.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.55MiB / 7.463GiB;0.18%;225kB / 187kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;68.75%;1.62GiB / 7.463GiB;21.71%;345MB / 383MB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.73%;284MiB / 7.463GiB;3.72%;8.48MB / 8.6MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.12%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.00%;179.9MiB / 7.463GiB;2.35%;1.29MB / 1.64MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;1.05%;163.5MiB / 7.463GiB;2.14%;220kB / 342MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.11%;180.7MiB / 7.463GiB;2.36%;382MB / 2.71MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.47%;72.52MiB / 7.463GiB;0.95%;12.8MB / 15.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.55MiB / 7.463GiB;0.18%;225kB / 187kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;70.69%;1.622GiB / 7.463GiB;21.74%;345MB / 388MB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.74%;283.9MiB / 7.463GiB;3.71%;8.5MB / 8.62MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.85%;179.9MiB / 7.463GiB;2.35%;1.29MB / 1.64MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.22%;163.5MiB / 7.463GiB;2.14%;220kB / 342MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.27%;181.2MiB / 7.463GiB;2.37%;387MB / 2.75MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.41%;72.52MiB / 7.463GiB;0.95%;12.8MB / 15.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.67MiB / 7.463GiB;0.18%;225kB / 188kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;70.69%;1.622GiB / 7.463GiB;21.74%;345MB / 388MB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.74%;283.9MiB / 7.463GiB;3.71%;8.5MB / 8.62MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.85%;179.9MiB / 7.463GiB;2.35%;1.29MB / 1.64MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.22%;163.5MiB / 7.463GiB;2.14%;220kB / 342MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.27%;181.2MiB / 7.463GiB;2.37%;387MB / 2.75MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.41%;72.52MiB / 7.463GiB;0.95%;12.8MB / 15.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.67MiB / 7.463GiB;0.18%;225kB / 188kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.25%;1.611GiB / 7.463GiB;21.59%;350MB / 394MB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.77%;283.9MiB / 7.463GiB;3.71%;8.52MB / 8.64MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.13%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.84%;179.9MiB / 7.463GiB;2.35%;1.3MB / 1.65MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.81%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.43%;181.7MiB / 7.463GiB;2.38%;393MB / 2.79MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.36%;72.52MiB / 7.463GiB;0.95%;12.9MB / 15.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.55MiB / 7.463GiB;0.18%;226kB / 189kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.25%;1.611GiB / 7.463GiB;21.59%;350MB / 394MB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.77%;283.9MiB / 7.463GiB;3.71%;8.52MB / 8.64MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.13%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.84%;179.9MiB / 7.463GiB;2.35%;1.3MB / 1.65MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.81%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.43%;181.7MiB / 7.463GiB;2.38%;393MB / 2.79MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.36%;72.52MiB / 7.463GiB;0.95%;12.9MB / 15.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.55MiB / 7.463GiB;0.18%;226kB / 189kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;18.71%;1.305GiB / 7.463GiB;17.48%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;3.83%;283.9MiB / 7.463GiB;3.72%;8.54MB / 8.67MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;24.53%;189.6MiB / 7.463GiB;2.48%;1.3MB / 1.66MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.15%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;6.78%;179.8MiB / 7.463GiB;2.35%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.23%;72.54MiB / 7.463GiB;0.95%;12.9MB / 15.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.14%;13.57MiB / 7.463GiB;0.18%;227kB / 189kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;18.71%;1.305GiB / 7.463GiB;17.48%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;3.83%;283.9MiB / 7.463GiB;3.72%;8.54MB / 8.67MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;24.53%;189.6MiB / 7.463GiB;2.48%;1.3MB / 1.66MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.15%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;6.78%;179.8MiB / 7.463GiB;2.35%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.23%;72.54MiB / 7.463GiB;0.95%;12.9MB / 15.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.14%;13.57MiB / 7.463GiB;0.18%;227kB / 189kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.21%;1.305GiB / 7.463GiB;17.48%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;2.06%;283.9MiB / 7.463GiB;3.72%;8.55MB / 8.68MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;92.69%;231MiB / 7.463GiB;3.02%;1.31MB / 1.66MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.07%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.34%;180MiB / 7.463GiB;2.36%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;0.92%;72.53MiB / 7.463GiB;0.95%;12.9MB / 15.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.7MiB / 7.463GiB;0.18%;228kB / 190kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.21%;1.305GiB / 7.463GiB;17.48%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;2.06%;283.9MiB / 7.463GiB;3.72%;8.55MB / 8.68MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;92.69%;231MiB / 7.463GiB;3.02%;1.31MB / 1.66MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.07%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.34%;180MiB / 7.463GiB;2.36%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;0.92%;72.53MiB / 7.463GiB;0.95%;12.9MB / 15.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.7MiB / 7.463GiB;0.18%;228kB / 190kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.14%;1.305GiB / 7.463GiB;17.49%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;1.55%;283.9MiB / 7.463GiB;3.72%;8.56MB / 8.69MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.13%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;86.30%;274.2MiB / 7.463GiB;3.59%;1.31MB / 1.67MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.10%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;4.51%;180MiB / 7.463GiB;2.36%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;0.76%;72.65MiB / 7.463GiB;0.95%;12.9MB / 15.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.57MiB / 7.463GiB;0.18%;228kB / 190kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.14%;1.305GiB / 7.463GiB;17.49%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;1.55%;283.9MiB / 7.463GiB;3.72%;8.56MB / 8.69MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.13%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;86.30%;274.2MiB / 7.463GiB;3.59%;1.31MB / 1.67MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.10%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;4.51%;180MiB / 7.463GiB;2.36%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;0.76%;72.65MiB / 7.463GiB;0.95%;12.9MB / 15.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;13.57MiB / 7.463GiB;0.18%;228kB / 190kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.26%;1.305GiB / 7.463GiB;17.49%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;1.89%;283.9MiB / 7.463GiB;3.72%;8.57MB / 8.71MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;40.50%;190.5MiB / 7.463GiB;2.49%;1.32MB / 1.68MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.24%;180.2MiB / 7.463GiB;2.36%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.28%;72.53MiB / 7.463GiB;0.95%;13MB / 15.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.14%;13.57MiB / 7.463GiB;0.18%;229kB / 191kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.26%;1.305GiB / 7.463GiB;17.49%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;1.89%;283.9MiB / 7.463GiB;3.72%;8.57MB / 8.71MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;40.50%;190.5MiB / 7.463GiB;2.49%;1.32MB / 1.68MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.24%;180.2MiB / 7.463GiB;2.36%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.28%;72.53MiB / 7.463GiB;0.95%;13MB / 15.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.14%;13.57MiB / 7.463GiB;0.18%;229kB / 191kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.05%;1.305GiB / 7.463GiB;17.49%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;4.25%;284.4MiB / 7.463GiB;3.72%;8.58MB / 8.73MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.12%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.92%;190.5MiB / 7.463GiB;2.49%;1.32MB / 1.68MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.14%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.10%;180.2MiB / 7.463GiB;2.36%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.23%;72.54MiB / 7.463GiB;0.95%;13MB / 15.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.57MiB / 7.463GiB;0.18%;230kB / 191kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.05%;1.305GiB / 7.463GiB;17.49%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;4.25%;284.4MiB / 7.463GiB;3.72%;8.58MB / 8.73MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.12%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.92%;190.5MiB / 7.463GiB;2.49%;1.32MB / 1.68MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.14%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.10%;180.2MiB / 7.463GiB;2.36%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.23%;72.54MiB / 7.463GiB;0.95%;13MB / 15.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.57MiB / 7.463GiB;0.18%;230kB / 191kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.18%;1.305GiB / 7.463GiB;17.49%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;1.59%;284MiB / 7.463GiB;3.72%;8.59MB / 8.74MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.00%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.92%;190.5MiB / 7.463GiB;2.49%;1.33MB / 1.69MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.15%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.15%;180.2MiB / 7.463GiB;2.36%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;0.84%;72.53MiB / 7.463GiB;0.95%;13MB / 15.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.71%;13.78MiB / 7.463GiB;0.18%;231kB / 193kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.18%;1.305GiB / 7.463GiB;17.49%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;1.59%;284MiB / 7.463GiB;3.72%;8.59MB / 8.74MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.00%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.92%;190.5MiB / 7.463GiB;2.49%;1.33MB / 1.69MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.15%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.15%;180.2MiB / 7.463GiB;2.36%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;0.84%;72.53MiB / 7.463GiB;0.95%;13MB / 15.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.71%;13.78MiB / 7.463GiB;0.18%;231kB / 193kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.16%;1.305GiB / 7.463GiB;17.49%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;1.52%;284MiB / 7.463GiB;3.72%;8.6MB / 8.75MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.84%;190.5MiB / 7.463GiB;2.49%;1.33MB / 1.7MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.12%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.27%;180.4MiB / 7.463GiB;2.36%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.43%;72.56MiB / 7.463GiB;0.95%;13MB / 15.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.78MiB / 7.463GiB;0.18%;231kB / 193kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.16%;1.305GiB / 7.463GiB;17.49%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;1.52%;284MiB / 7.463GiB;3.72%;8.6MB / 8.75MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.84%;190.5MiB / 7.463GiB;2.49%;1.33MB / 1.7MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.12%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.27%;180.4MiB / 7.463GiB;2.36%;394MB / 2.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.43%;72.56MiB / 7.463GiB;0.95%;13MB / 15.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.78MiB / 7.463GiB;0.18%;231kB / 193kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.23%;1.305GiB / 7.463GiB;17.49%;350MB / 395MB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;1.76%;284MiB / 7.463GiB;3.72%;8.61MB / 8.76MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;1.106GiB / 7.463GiB;14.82%;4.77MB / 2.84MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.12%;190.5MiB / 7.463GiB;2.49%;1.34MB / 1.7MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;163.5MiB / 7.463GiB;2.14%;223kB / 347MB;0B / 0B;21
